1.1051871172001279e-16,-1.4359416753228312e-16,-1.1327455846354085e-16,-4.407871731074074e-16,-8.978198986130137e-17,0.0
0.004091095956095167,-0.012082686860194538,0.0010604969564783518,-0.003025544223323264,-0.0010199440929740096,0.00374727146101293
0.001515825242944992,-0.020426610966384994,0.0006795207527096996,-0.002937651858492402,0.004844993017320909,0.007708276972069058
-0.0032790253478587467,-0.015631765337580265,0.004231218110545021,0.005668641804535462,0.007983230545184468,0.011996146642879351
-0.0024420670875746,-0.01140979836754597,0.005978766568403404,0.012393228216744313,0.002935560984117758,0.016996150958453728
-0.01516390054694643,-0.007691948924476192,0.01322878477622697,0.01554803074174557,0.0033489975616652384,0.019739493915548183
-0.02237061223650182,-0.008683324613781483,0.016044402765150317,0.014014680194653309,0.0013354896836517219,0.02278069910053896
-0.022232123155934563,-0.010594848517074592,0.01698960505696716,0.010062349317962738,-0.0019489198467545024,0.02725780169744115
-0.0198123300215914,-0.013491778236957706,0.020667669215433476,0.004331576877664804,-0.006341201914304403,0.030229173388510465
-0.020997151478796668,-0.013884443392286934,0.026175702729208147,0.0023894179387901507,-0.005598432528985691,0.031002307207661305
-0.002987210652975682,-0.00295475169917268,0.004100914960101242,-0.0014168953328790783,0.003109810305562178,-0.00045201938287379886
-0.007576235383955288,-7.359076443284965e-06,0.0034915255930221883,-0.00034668550044140165,0.006308788847284166,-0.001301978127394362
-0.012510943487712879,-0.005243910229965423,0.003615952087936014,-0.007921258809091308,0.008805003169814231,-0.0010511452163267487
-0.01870988791781479,-0.015195524173372523,0.002163257795663411,-0.020242975189728035,0.0108312985568964,0.00022048016237662368
-0.027718400525431206,-0.015544010786566838,0.010695772470654903,-0.030207374469595275,0.013516152097084757,-0.0012649718201067177
-0.02803425532341869,-0.00654737478543802,0.021973335065032983,-0.03191296668441283,0.007656348099935159,0.001768901115999275
-0.04649831815502968,-0.001935504681140475,0.01645032107233652,-0.033981013615278055,0.009781157018917656,0.003454180029259288
-0.05161838153092478,-0.010327619014850176,0.01658418222383963,-0.04372585471410364,0.005879009141681645,0.007424482595985809
-0.05375963644322285,-0.006124169972882279,0.026254146320993838,-0.039153133962561135,0.002938602599880067,0.011289816305237146
-0.005007977928876166,-0.005459305664432396,4.554709214898078e-05,-0.0005265050229668571,0.0032789169352308222,0.0009546921329402583
-0.015620004692707544,-0.00845701672198914,0.0019140281045657123,-0.0026672508967258398,0.011714924536770432,0.00042050735897185255
-0.026687765557324945,-0.007753364632481213,0.007306117308789901,-0.0019217038493021615,0.021379576002174792,0.0031186301852590722
-0.03792471006981886,-0.008632940494614716,0.010934418563200567,-0.0022618244888284664,0.029343230729418007,0.009239725066650831
-0.05096548441042405,-0.0035294880091120916,0.013377861513791398,-0.00286697957409327,0.03595807511962197,0.011870024247086632
-0.06095287157254868,-0.0025030851032700023,0.018153712721725383,-0.005024402676192906,0.040344602543930755,0.017292636690316297
-0.06967000062279402,-0.004562984363290964,0.022669162100172585,-0.006904712801931187,0.04364554178411599,0.0224371833397834
-0.08088137739464199,-0.007515428160355508,0.0274826843953394,-0.006590601917045619,0.046931456358598175,0.025348905389745997
-0.08774448489140044,-0.009438826699081054,0.03403428500169518,-0.0036237870308744174,0.05096972810664699,0.028169354994845033
-0.00947468017004788,-0.01846570400742604,0.004592870299348937,-0.005504126021524608,0.00816020959890458,0.004227142133451876
-0.030450506521897333,-0.023031254758959323,0.0037971372838566863,0.0006883730553521084,0.023679613416658737,0.006610800046519921
-0.040948161715705145,-0.011575207662820258,0.007405722227628188,0.012294822127989446,0.030960388688687182,0.00562331306225813
-0.04924954543489172,-0.009257633199480645,0.01623787098704243,0.015940685380996706,0.03395454280211667,0.008027865642460594
-0.05006977496689575,-0.017357219820716575,0.02027986058904932,0.01666441458270803,0.03240568210287221,0.007288578599834538
-0.06070123742699043,-0.03252016022034931,0.02205794528289479,0.01635619239418044,0.03582534047059023,0.006123543880294074
-0.06915033236020103,-0.025113849970907105,0.02352392430546446,0.033799820588288024,0.04081840602147314,-0.002152803048642889
-0.07278806044006395,-0.02886873023689271,0.026266136761792937,0.041141194369438056,0.04249503901317161,-0.002926645405403042
