# timestamp tx ty tz qx qy qz qw
1311868164.363181 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1311868164.831006 0.04804347 0.00694618 -0.0366157 0.00621961 -0.00399448 -0.01445937 0.99986813
1311868165.3312259 0.18293704 0.02737318 -0.0880882 0.01314711 -0.03398662 -0.03806026 0.99861077
1311868165.831186 0.29226893 0.05749894 -0.13710297 -0.00481548 -0.03335047 -0.03752652 0.99872735
1311868166.263177 0.29145389 0.10424785 -0.23453098 -0.03620181 0.00117848 -0.02717195 0.99897434
1311868166.763333 0.34505674 0.14107011 -0.30127021 -0.05461291 0.0140809 -0.0243685 0.99811088
1311868167.299141 0.52116619 0.15204742 -0.31084128 -0.03402177 -0.04568357 -0.0609444 0.99651458
1311868167.7992241 0.62641721 0.17486776 -0.29028068 -0.03168497 -0.06871878 -0.06855509 0.99477334
1311868168.39936 0.65647506 0.1542069 -0.18262373 -0.02093726 -0.07547892 -0.06938779 0.99450988
1311868169.031214 0.64432521 0.1427257 -0.06015039 0.02950024 -0.10106848 -0.08504122 0.99079912
1311868169.563501 0.70298468 0.21061085 -0.00231971 0.06049135 -0.12808792 -0.05009449 0.98864798
1311868170.063469 0.78641839 0.1783907 0.03754991 0.08821093 -0.15829673 -0.05249279 0.98204149
1311868170.563345 0.86730257 0.214081 -0.03008432 0.08501091 -0.1680016 -0.05772335 0.98041655
1311868171.0634382 0.94984917 0.2524879 -0.08492122 0.0742939 -0.17488796 -0.0601533 0.97993683
1311868171.59949 1.0732401 0.28067096 -0.07762613 0.07006553 -0.20818208 -0.0949321 0.97094744
1311868172.163558 1.21047418 0.32582766 -0.02198786 0.04038881 -0.22437028 -0.11966946 0.96628461
1311868172.863483 1.21138745 0.36039771 0.07901768 0.04427838 -0.23599321 -0.13016044 0.96197967
1311868173.399596 1.19494766 0.3231155 0.19935439 0.04923732 -0.22372691 -0.13959529 0.96334579
1311868173.999745 1.21929374 0.29431426 0.28395504 0.0876952 -0.25842225 -0.16906873 0.94707088
1311868174.531708 1.28474077 0.26212927 0.33861802 0.11362606 -0.29031644 -0.20428532 0.92794019
1311868175.031665 1.28401479 0.20415225 0.38485456 0.15172373 -0.30285703 -0.18514069 0.92248602
1311868175.5317779 1.2180204 0.19456289 0.43492141 0.1493105 -0.30710574 -0.18153191 0.92219228
1311868175.799815 1.23979646 0.08468965 0.42752855 0.15187962 -0.32507091 -0.18733063 0.91442262
1311868176.299834 1.34186098 0.00157294 0.5186566 0.15294642 -0.38388104 -0.23504114 0.87977179
1311868176.7997198 1.40346479 -0.03262841 0.59723375 0.11751536 -0.38619625 -0.26078298 0.87694631
1311868177.2998712 1.38557987 -0.05583047 0.6854035 0.12089237 -0.37060717 -0.27810664 0.87789069
1311868177.799899 1.38142373 -0.10904019 0.78266706 0.09964646 -0.36891604 -0.29704061 0.8750648
1311868178.299815 1.4592054 -0.12652302 0.859037 0.1016034 -0.41288673 -0.34684225 0.83600344
1311868178.799974 1.55357228 -0.11735658 0.86468435 0.07175154 -0.44486786 -0.34970394 0.82137169
1311868179.300467 1.70028766 -0.07082911 0.80002194 0.05787412 -0.43299132 -0.34914259 0.82901662
1311868179.800056 1.82472458 -0.05366259 0.77920202 0.03381974 -0.40641318 -0.35408224 0.84161174
1311868180.299978 1.93593711 -0.07506064 0.80005795 0.01831722 -0.42623127 -0.37170113 0.82451783
1311868180.800199 2.01084515 -0.10557218 0.8228924 -0.00350234 -0.43482362 -0.3851603 0.81398261
1311868181.300111 2.03203425 -0.14160125 0.85269523 0.00418061 -0.41912709 -0.37682078 0.8260273
1311868181.800057 1.95653579 -0.15089359 0.91024784 0.0095471 -0.40828649 -0.3735181 0.83288368
1311868182.300234 1.83592098 -0.15952339 0.96638191 0.03691819 -0.39892491 -0.35909642 0.84293874
1311868182.8001812 1.71751154 -0.2140455 1.05028313 0.08204612 -0.43059752 -0.3498563 0.82792196
1311868183.300363 1.57180119 -0.33928339 1.16894057 0.1293336 -0.48678594 -0.40652657 0.76226532
