# timestamp tx ty tz qx qy qz qw
1311868164.831006 0.04804347 0.00694618 -0.0366157 0.00621961 -0.00399448 -0.01445937 0.99986813
1311868165.299103 0.17146769 0.02816218 -0.08924139 0.01784535 -0.02908202 -0.03759085 0.99871052
1311868165.7631 0.28382671 0.0564082 -0.13168407 0.00035543 -0.0381712 -0.04042471 0.99845314
1311868166.263177 0.2892374 0.10936636 -0.24228759 -0.03461915 0.00196066 -0.02644909 0.99904861
1311868166.763333 0.34268693 0.14647719 -0.30898994 -0.05303841 0.01484511 -0.02361145 0.99820291
1311868167.1632302 0.47664772 0.16324706 -0.31685255 -0.0372446 -0.02692444 -0.04854091 0.99776335
1311868167.56316 0.60179642 0.17033718 -0.31694145 -0.02732485 -0.06407674 -0.06682582 0.99533001
1311868168.131162 0.65933478 0.17606093 -0.25646758 -0.02080427 -0.07037361 -0.0577916 0.99562788
1311868168.7633052 0.64851065 0.15242089 -0.12901606 0.01313083 -0.08346691 -0.07109229 0.99388467
1311868169.231354 0.67411616 0.13750663 -0.0081719 0.05530646 -0.13521234 -0.10244624 0.98395304
1311868169.66324 0.77505032 0.08563605 -0.08363693 0.08441756 -0.17362973 -0.10922482 0.97508786
1311868170.163416 0.85378179 0.05255904 -0.0621536 0.10366007 -0.19822253 -0.09365433 0.97015013
1311868170.66343 0.93820942 0.10049668 -0.13538116 0.09122797 -0.19976426 -0.10577344 0.96983693
1311868171.1634471 1.02971491 0.11497817 -0.17141678 0.07943641 -0.21291011 -0.10984815 0.9676221
1311868171.663411 1.1455879 0.14123486 -0.15291871 0.07857512 -0.24058905 -0.14754617 0.95612394
1311868172.0995288 1.25039927 0.17251685 -0.09644415 0.05727926 -0.24992828 -0.17024162 0.95145821
1311868172.59959 1.32925414 0.25401461 0.00478069 0.04563634 -0.23532489 -0.20205734 0.94958536
1311868172.931607 1.26067689 0.14775938 -0.05205784 0.01739722 -0.20414277 -0.23372614 0.95047102
1311868173.467604 1.23966517 0.11722449 0.05111312 0.03232937 -0.19051119 -0.23874533 0.95166221
1311868174.067656 1.26541071 0.08032877 0.13306389 0.06760306 -0.23546817 -0.27649748 0.92926514
1311868174.5996618 1.32370797 0.03778769 0.18030129 0.08374421 -0.26782991 -0.30227234 0.9109805
1311868175.067713 1.40723501 0.29095796 0.35579899 0.19826927 -0.29078214 -0.25920616 0.89941492
1311868175.431994 1.36335393 0.35394162 0.45837624 0.22521243 -0.30435063 -0.24541214 0.89242531
1311868175.699784 1.35949611 0.23652871 0.41024106 0.22792094 -0.31477747 -0.24759747 0.88750363
1311868176.167963 1.42482955 0.13897654 0.4467719 0.23789783 -0.3616251 -0.28997412 0.8535496
1311868176.602124 1.49980568 0.07833557 0.52752017 0.20337524 -0.36877691 -0.32563868 0.84652321
1311868177.09973 1.51011494 0.05548262 0.60577513 0.19601022 -0.36497229 -0.33162593 0.84758449
1311868177.599732 1.48095816 -0.03111839 0.69199095 0.18618968 -0.35026654 -0.3474261 0.84967162
1311868178.100039 1.5214055 -0.07477513 0.76563092 0.16459375 -0.3831131 -0.39331897 0.81941042
1311868178.600064 1.60967439 -0.1076734 0.80363575 0.14541512 -0.41090297 -0.41964318 0.79618641
1311868179.067847 1.73485979 -0.07655363 0.76083444 0.13325875 -0.41401456 -0.41478324 0.79924272
1311868179.50008 1.85004262 -0.03926025 0.73555058 0.11288007 -0.39518516 -0.41900239 0.80964423
1311868179.9999619 1.95800824 -0.04094799 0.7279268 0.10181909 -0.38229562 -0.42956071 0.81176384
1311868180.500082 2.06441293 -0.08153777 0.74211503 0.07023477 -0.40021857 -0.44917118 0.79569933
1311868181.000013 2.11836694 -0.12215463 0.75290296 0.06926124 -0.39439532 -0.44543218 0.80077799
1311868181.500288 2.10057487 -0.15231146 0.78605578 0.0740029 -0.37793449 -0.4431066 0.8095342
1311868181.968208 1.997319 -0.1640744 0.84671201 0.08964171 -0.36901862 -0.43477661 0.81655307
1311868182.368183 1.89501325 -0.19982161 0.90023741 0.10067478 -0.36885046 -0.42125365 0.82241066
1311868182.8001812 1.78252242 -0.24382321 0.95214802 0.14540248 -0.4014144 -0.4171776 0.80230134
1311868183.068333 1.69931892 -0.31821575 0.99787278 0.16332719 -0.4332942 -0.44283296 0.76777558
1311868183.400232 1.60352916 -0.39982232 1.02000634 0.18627326 -0.45961397 -0.4877273 0.71845623
1311868183.80037 1.50073511 -0.46628146 1.04793243 0.14818025 -0.49062844 -0.48695644 0.70724802
1311868184.136827 1.3931586 -0.52961599 1.05232408 0.16213262 -0.48872755 -0.48182885 0.70901294
1311868184.536326 1.30104063 -0.59848001 1.08981059 0.17080962 -0.50015927 -0.47459206 0.70386587
1311868184.900445 1.21804909 -0.68752862 1.12185571 0.17808182 -0.54387455 -0.48991894 0.65762205
1311868185.300484 1.11904171 -0.77069661 1.15651348 0.18214814 -0.56884347 -0.50117707 0.62614752
1311868185.7367 1.25557684 -0.78570547 1.20181631 0.23808473 -0.56932119 -0.47810407 0.62498443
1311868186.237659 1.17301481 -0.74409094 1.15657374 0.22262902 -0.55737511 -0.51431351 0.61257728
1311868186.7367198 1.24827698 -0.63551237 1.16102527 0.22153998 -0.5536285 -0.53978285 0.59418011
1311868187.236433 1.3837874 -0.62636707 1.17123012 0.20912654 -0.54276712 -0.54777777 0.60133972
1311868187.736522 1.3248309 -0.57178646 1.19212 0.2055828 -0.50735502 -0.56776584 0.61479146
1311868188.169752 1.38140965 -0.66611675 1.25596925 -0.186112 0.52644596 0.59318999 -0.57995052
1311868188.6686661 1.40432627 -0.65032039 1.13168246 -0.14328452 0.48415512 0.62871827 -0.59141923
1311868189.06862 1.5340394 -0.64819427 1.13602473 -0.09579141 0.47011293 0.63489726 -0.60557684
1311868189.468797 1.65521368 -0.6534806 1.12100438 -0.09889528 0.43287414 0.64851105 -0.6182824
1311868189.968616 1.73253352 -0.70220458 1.11254915 -0.0917396 0.40717752 0.65205279 -0.6329435
1311868190.436649 1.81759644 -0.79751992 1.12065185 -0.10479953 0.40098641 0.64512466 -0.6419043
1311868190.936594 1.86848076 -0.85788354 1.1234066 0.11219792 -0.39913342 -0.6387214 0.64818139
1311868191.436687 1.88185106 -0.88855418 1.13678396 0.11566204 -0.39593396 -0.64025617 0.64802054
